node435	node407	-9.369913	2.313228	11.648147	7.953213	14.690010	
node435	node409	-3.537953	-1.144126	10.099550	-5.252476	11.797612	
node435	node417	9.153850	9.109391	6.712280	-7.932800	14.816873	
node435	node411	-7.791508	3.951458	10.620635	-3.799268	4.561716	
node435	node405	-3.549577	7.425000	16.387178	1.065232	8.363645	
node435	node410	-8.182373	5.045611	7.266782	-9.897203	8.718849	
node435	node415	-7.116138	10.377959	11.881569	0.321085	8.538762	
node435	node448	0.756272	4.559111	10.327887	5.387230	12.776172	
node435	node439	0.355982	6.882600	6.388618	5.391256	13.211344	
node435	node413	-8.773361	-1.101883	11.317165	-3.862667	11.863906	
node435	node434	-5.130325	10.290773	13.417000	-5.299267	8.777593	
node435	node431	-1.777891	4.278498	15.665726	4.434344	10.002114	
node435	node423	5.299932	6.033468	16.437623	-6.938296	11.256264	
node435	node424	-4.084802	2.613189	13.636231	-3.987623	8.630045	
node435	node420	-8.984853	8.392230	10.445440	-2.192905	9.355523	
node435	node414	0.269283	2.989962	16.878305	-0.877307	4.896818	
node435	node444	6.316419	6.635228	11.292800	-0.867217	9.844535	
node435	node445	1.730793	5.905154	11.234499	-3.813433	14.767348	
node435	node408	-5.091730	11.695141	6.826706	-8.602472	14.464859	
node435	node426	-0.970606	4.235129	12.693290	-1.521970	12.379781	
node435	node432	-3.117411	4.589978	19.670276	0.805099	10.047769	
node435	node404	-1.044240	8.759982	11.501717	-3.880766	12.809694	
node435	node429	3.516166	5.554002	14.725298	-8.940091	16.546751	
node435	node427	-4.516371	6.193598	11.516705	-3.384007	9.725705	
node435	node403	-6.005015	3.535221	11.677358	-7.970309	9.553343	
node435	node425	0.288839	6.623127	9.534437	3.689026	12.427630	
node435	node412	10.214698	9.211475	12.307604	-1.766796	8.604336	
node435	node438	-4.642262	5.206127	13.776151	4.801080	13.005914	
node435	node433	13.458984	10.065117	11.967842	-2.391279	9.938794	
node435	node418	2.506863	3.271845	13.246360	3.162886	12.425824	
node435	node441	6.010195	2.935734	11.807614	0.647788	16.023878	
node435	node401	-3.496776	7.391496	14.295222	-6.784063	11.455281	
node435	node440	2.592606	3.730172	11.586240	-13.767438	15.854617	
node435	node447	-3.372792	7.592691	8.028187	-5.988325	16.129168	
node435	node428	-0.545126	6.611186	13.358054	-13.040918	10.959275	
node435	node450	-4.509372	5.100697	12.479152	-8.504080	13.844511	
node435	node437	-1.143890	9.596156	16.497120	2.478699	13.738834	
node435	node430	-2.712796	10.201113	15.098814	7.724983	9.281857	
node435	node419	3.742329	8.210709	11.067518	0.916181	10.204475	
node435	node436	4.055069	7.734376	11.993583	8.248946	7.281187	
node435	node443	-6.855776	5.570252	9.024343	1.705583	10.708563	
node435	node442	-2.547582	5.354037	14.023710	-10.221314	10.321224	
node435	node449	-1.533284	7.779571	8.978848	-9.039353	11.188756	
node435	node421	1.829679	8.103862	12.438823	-6.308102	15.740645	
node435	node402	3.721295	8.834378	13.344470	5.522891	15.605613	
node435	node406	4.969117	13.793856	14.832100	-2.486728	14.217018	
node435	node422	-2.141413	5.037435	15.224449	-2.153213	14.787470	
node435	node416	-3.345118	6.610626	14.037144	2.619650	9.630071	
node435	node446	1.581710	5.553118	15.632483	-1.014340	10.591807	
node407	node409	-0.091435	4.029318	8.763089	-6.818960	17.188945	
node407	node417	5.050413	3.594813	6.613970	-4.929178	16.707507	
node407	node411	4.416085	3.814795	10.377987	-1.732126	13.484868	
node407	node405	1.974168	-0.213150	11.406941	7.331202	12.863438	
node407	node410	-0.980741	7.387147	4.358679	1.624342	8.995068	
node407	node415	-1.467965	8.380871	7.308901	-2.046892	9.169747	
node407	node448	8.475964	4.665575	6.584496	-1.499857	16.284637	
node407	node439	-2.487832	0.815867	4.128035	4.750288	20.329297	
node407	node413	12.135314	0.293311	10.932110	-1.854641	16.015343	
node407	node434	5.799905	4.761085	7.560952	1.540467	13.259041	
node407	node431	4.731038	5.269063	7.662729	-5.697583	8.863769	
node407	node423	3.903455	5.891127	8.913967	-1.048584	15.319617	
node407	node424	7.011150	1.594452	10.307965	-6.480356	12.775448	
node407	node420	-1.048275	6.060227	8.051385	-2.274371	10.354575	
node407	node414	-1.002443	8.634941	16.017198	0.931371	14.251432	
node407	node444	-8.022129	5.982000	11.903864	-0.431185	14.015321	
node407	node445	-4.798762	3.242347	12.978953	0.763565	19.649385	
node407	node408	-8.822826	13.095052	11.227253	0.954974	18.028845	
node407	node426	3.311678	7.198264	9.180120	-2.611951	19.698701	
node407	node432	6.072040	1.579326	13.390036	0.167986	13.431726	
node407	node404	-1.210105	3.049498	7.730308	4.791319	13.293082	
node407	node429	-4.088620	4.691509	9.419059	4.634322	19.959957	
node407	node427	7.775422	4.521351	10.483952	-1.049290	13.948502	
node407	node403	5.787026	4.227519	8.873090	-5.788673	12.932396	
node407	node425	-8.998998	5.693541	12.133684	6.124816	10.257288	
node407	node412	-1.676581	1.704404	7.242653	4.442110	17.091413	
node407	node438	-6.070399	7.355670	9.794995	1.677312	14.288734	
node407	node433	-4.655372	4.452285	11.072245	-5.878462	14.086103	
node407	node418	-1.548066	2.348883	12.753039	0.085809	17.719864	
node407	node441	7.623084	11.310721	12.432750	-9.541401	16.870002	
node407	node401	1.980741	7.907979	14.938285	2.344108	15.377109	
node407	node440	-5.417056	6.453460	7.407461	-0.376574	18.516081	
node407	node447	6.064641	3.939358	3.815936	0.526619	17.850941	
node407	node428	-0.574245	2.870367	10.421309	-2.946006	16.130436	
node407	node450	-1.136558	4.709292	8.650162	2.101307	19.457586	
node407	node437	-5.307864	4.979078	11.998347	7.496056	13.499588	
node407	node430	-3.464586	7.053189	13.974632	3.303399	19.190312	
node407	node419	5.724702	5.845668	13.333333	-4.635436	18.590849	
node407	node436	-0.348104	10.460738	9.572048	3.972822	16.692043	
node407	node443	2.066587	6.026771	9.368239	2.636626	13.508266	
node407	node442	4.751043	10.552189	12.132948	-1.023472	15.907087	
node407	node449	-3.880250	2.333415	10.336073	-4.725446	15.785694	
node407	node421	-3.612072	3.690847	7.288766	-0.723289	19.037890	
node407	node402	-5.150745	9.281030	17.355251	5.545684	18.558076	
node407	node406	-0.645929	7.194113	12.547852	-5.070825	13.995128	
node407	node422	-6.271800	7.393063	14.604328	-8.275019	22.825628	
node407	node416	0.982822	7.202097	9.324361	0.318656	17.842519	
node407	node446	0.949771	6.242428	13.142637	-8.806589	15.491855	
node409	node417	-3.066503	-0.178307	5.164295	0.442210	25.964548	
node409	node411	-5.154094	-1.357106	17.324540	1.624203	17.681868	
node409	node405	3.976176	-2.660649	10.782792	-1.143626	21.478512	
node409	node410	-9.773679	4.671532	7.959585	-2.549677	11.586760	
node409	node415	0.319224	4.587522	14.778185	6.707959	13.620185	
node409	node448	-4.339739	5.266648	10.894006	-8.132651	19.724048	
node409	node439	-1.455174	-0.565324	10.727912	1.690490	20.471108	
node409	node413	-4.227498	-2.742958	12.019903	0.849247	20.305488	
node409	node434	-0.255277	3.378088	13.375702	0.634197	17.234043	
node409	node431	3.203442	3.455201	19.641642	-1.936367	19.286243	
node409	node423	-3.182315	-0.512285	14.608718	0.658483	18.950923	
node409	node424	1.534609	3.568756	11.256910	6.384436	23.886611	
node409	node420	-3.429531	4.345439	13.647735	-2.828408	15.092202	
node409	node414	-8.137476	4.839012	14.338136	-6.123199	16.204326	
node409	node444	-9.488611	7.255819	12.514980	4.471306	16.981551	
node409	node445	2.819801	-0.239169	10.589855	-8.337386	24.487970	
node409	node408	2.812472	6.439415	8.800709	-0.628871	17.215630	
node409	node426	-1.014341	3.547944	12.169091	-6.579398	19.481126	
node409	node432	-3.309834	-0.052964	13.598470	0.090859	19.348684	
node409	node404	-3.637912	1.764746	19.708408	-1.737591	18.141517	
node409	node429	-2.280717	1.824486	10.587851	-2.786834	28.114262	
node409	node427	-0.573009	1.674520	12.631693	-8.321226	25.375402	
node409	node403	-2.757976	5.347348	11.598761	12.763113	18.551437	
node409	node425	0.586784	0.378494	17.095249	-4.522320	16.340286	
node409	node412	0.156470	0.314173	9.566036	1.898596	21.557509	
node409	node438	-3.328070	-0.379260	16.273223	1.332056	13.956423	
node409	node433	3.112398	-1.734233	14.378346	-2.086925	17.209253	
node409	node418	2.363115	2.398873	13.805887	2.992818	22.912877	
node409	node441	5.300973	-0.684187	13.730021	9.625199	13.777005	
node409	node401	5.813238	1.263241	12.906822	-3.279212	19.990439	
node409	node440	5.550814	-1.195526	9.283934	-1.677992	25.386376	
node409	node447	-6.829377	0.968044	11.442397	8.218074	26.008827	
node409	node428	5.346815	2.934174	12.277533	5.027315	22.886960	
